iter	Passed	Remaining
719	3102	1206
720	3107	1202
721	3111	1198
722	3115	1193
723	3120	1189
724	3126	1185
725	3130	1181
726	3134	1177
727	3139	1173
728	3145	1169
729	3149	1164
730	3154	1160
731	3160	1156
732	3164	1152
733	3168	1148
734	3172	1143
735	3177	1139
736	3181	1135
737	3185	1130
738	3189	1126
739	3193	1122
740	3198	1117
741	3202	1113
742	3206	1109
743	3210	1104
744	3213	1099
745	3217	1095
746	3222	1091
747	3227	1087
748	3230	1082
749	3234	1078
750	3239	1074
751	3243	1069
752	3247	1065
753	3251	1060
754	3255	1056
755	3259	1052
756	3263	1047
757	3268	1043
758	3272	1039
759	3275	1034
760	3279	1030
761	3284	1025
762	3288	1021
763	3292	1017
764	3296	1012
765	3302	1008
766	3307	1004
767	3312	1000
768	3316	996
769	3321	992
770	3324	987
771	3328	983
772	3333	978
773	3337	974
774	3340	969
775	3344	965
776	3348	961
777	3353	956
778	3357	952
779	3362	948
780	3366	944
781	3370	939
782	3375	935
783	3379	931
784	3384	926
785	3388	922
786	3392	918
787	3397	914
788	3403	910
789	3406	905
790	3410	901
791	3413	896
792	3419	892
793	3423	888
794	3426	883
795	3430	879
796	3435	875
797	3439	870
798	3442	866
799	3446	861
800	3451	857
801	3455	853
802	3459	848
803	3462	844
804	3467	840
805	3471	835
806	3475	831
807	3478	826
808	3482	822
809	3488	818
810	3491	813
811	3494	809
812	3500	805
813	3505	801
814	3509	796
815	3514	792
816	3519	788
817	3522	783
818	3526	779
819	3529	774
820	3534	770
821	3538	766
822	3541	761
823	3545	757
824	3550	753
825	3554	748
826	3558	744
827	3563	740
828	3567	735
829	3571	731
830	3576	727
831	3580	722
832	3584	718
833	3588	714
834	3592	709
835	3597	705
836	3601	701
837	3604	696
838	3610	692
839	3615	688
840	3619	684
841	3623	680
842	3628	675
843	3632	671
844	3636	667
845	3640	662
846	3645	658
847	3650	654
848	3653	649
849	3657	645
850	3661	641
851	3665	636
852	3669	632
853	3673	628
854	3678	623
855	3682	619
856	3686	615
857	3689	610
858	3693	606
859	3697	601
860	3701	597
861	3705	593
862	3709	588
863	3713	584
864	3717	580
865	3721	575
866	3725	571
867	3730	567
868	3734	562
869	3737	558
870	3741	554
871	3745	549
872	3750	545
873	3754	541
874	3758	536
875	3762	532
876	3766	528
877	3769	523
878	3773	519
879	3778	515
880	3782	510
881	3786	506
882	3790	502
883	3795	498
884	3798	493
885	3801	489
886	3805	484
887	3808	480
888	3811	475
889	3815	471
890	3819	467
891	3822	462
892	3827	458
893	3831	454
894	3835	449
895	3840	445
896	3844	441
897	3847	437
898	3851	432
899	3855	428
900	3859	424
901	3863	419
902	3867	415
903	3871	411
904	3874	406
905	3878	402
906	3882	398
907	3886	393
908	3890	389
909	3895	385
910	3899	380
911	3903	376
912	3907	372
913	3910	367
914	3915	363
915	3919	359
916	3923	355
917	3927	350
918	3932	346
919	3936	342
920	3940	338
921	3945	333
922	3949	329
923	3952	325
924	3957	320
925	3961	316
926	3965	312
927	3969	307
928	3972	303
929	3977	299
930	3981	295
931	3985	290
932	3990	286
933	3994	282
934	3999	278
935	4002	273
936	4006	269
937	4010	265
938	4014	260
939	4018	256
940	4022	252
941	4026	247
942	4030	243
943	4035	239
944	4040	235
945	4044	230
946	4048	226
947	4053	222
948	4057	218
949	4060	213
950	4065	209
951	4069	205
952	4072	200
953	4076	196
954	4080	192
955	4084	187
956	4088	183
957	4092	179
958	4096	175
959	4100	170
960	4104	166
961	4108	162
962	4112	157
963	4115	153
964	4119	149
965	4123	145
966	4127	140
967	4130	136
968	4135	132
969	4139	128
970	4142	123
971	4146	119
972	4151	115
973	4156	110
974	4161	106
975	4165	102
976	4169	98
977	4173	93
978	4177	89
979	4180	85
980	4184	81
981	4188	76
982	4192	72
983	4198	68
984	4201	63
985	4206	59
986	4210	55
987	4214	51
988	4219	46
989	4222	42
990	4226	38
991	4230	34
992	4234	29
993	4238	25
994	4241	21
995	4246	17
996	4250	12
997	4254	8
998	4258	4
999	4262	0
