iter	Passed	Remaining
555	76902	61411
556	77042	61274
557	77179	61134
558	77320	60998
559	77464	60865
560	77611	60733
561	77782	60620
562	77955	60508
563	78089	60366
564	78223	60225
565	78361	60086
566	78504	59951
567	78631	59803
568	78776	59671
569	78915	59532
570	79057	59396
571	79195	59258
572	79339	59123
573	79477	58984
574	79610	58842
575	79760	58712
576	79900	58575
577	80036	58435
578	80181	58301
579	80330	58170
580	80465	58029
581	80607	57893
582	80754	57761
583	80899	57627
584	81029	57482
585	81164	57341
586	81309	57207
587	81459	57076
588	81611	56947
589	81763	56818
590	81913	56688
591	82052	56549
592	82180	56403
593	82322	56267
594	82460	56128
595	82593	55986
596	82724	55842
597	82876	55712
598	82982	55552
599	83124	55416
600	83273	55284
601	83410	55144
602	83541	55001
603	83695	54873
604	83845	54742
605	83995	54610
606	84133	54472
607	84271	54332
608	84412	54195
609	84546	54054
610	84683	53914
611	84831	53782
612	84959	53636
613	85089	53492
614	85224	53351
615	85343	53200
616	85483	53063
617	85630	52930
618	85771	52793
619	85918	52659
620	86081	52535
621	86222	52398
622	86370	52266
623	86513	52129
624	86645	51987
625	86800	51858
626	86947	51724
627	87097	51592
628	87242	51457
629	87407	51334
630	87547	51196
631	87696	51063
632	87865	50942
633	88013	50809
634	88156	50672
635	88289	50530
636	88432	50394
637	88566	50252
638	88710	50116
639	88845	49975
640	88982	49835
641	89130	49701
642	89262	49559
643	89420	49431
644	89570	49298
645	89714	49162
646	89853	49023
647	89990	48883
648	90138	48749
649	90272	48608
650	90391	48458
651	90521	48315
652	90666	48179
653	90809	48043
654	90954	47907
655	91082	47762
656	91201	47613
657	91336	47472
658	91480	47336
659	91615	47195
660	91761	47060
661	91904	46924
662	92055	46791
663	92204	46657
664	92335	46514
665	92485	46381
666	92630	46245
667	92753	46099
668	92901	45964
669	93036	45823
670	93172	45683
671	93300	45539
672	93439	45400
673	93568	45256
674	93713	45121
675	93861	44986
676	93999	44847
677	94142	44710
678	94300	44581
679	94431	44438
680	94577	44302
681	94709	44160
682	94868	44031
683	95008	43892
684	95147	43753
685	95296	43619
686	95440	43483
687	95565	43337
688	95719	43205
689	95849	43062
690	95983	42921
691	96127	42784
692	96268	42646
693	96418	42513
694	96533	42363
695	96676	42226
696	96835	42096
697	96978	41959
698	97137	41828
699	97277	41690
700	97424	41554
701	97564	41416
702	97707	41278
703	97856	41144
704	98002	41008
705	98162	40877
706	98301	40738
707	98467	40611
708	98601	40469
709	98744	40332
710	98891	40196
711	99022	40054
712	99160	39914
713	99306	39778
714	99450	39641
715	99591	39502
716	99728	39363
717	99874	39226
718	100010	39086
719	100146	38945
720	100292	38809
721	100425	38668
722	100592	38539
723	100747	38406
724	100894	38270
725	101062	38141
726	101200	38002
727	101344	37864
728	101473	37722
729	101616	37584
730	101773	37451
731	101911	37311
732	102032	37166
733	102175	37028
734	102305	36885
735	102432	36742
736	102573	36603
737	102720	36467
738	102889	36338
739	103013	36193
740	103139	36049
741	103293	35916
742	103441	35779
743	103615	35652
744	103768	35518
745	103915	35381
746	104049	35240
747	104200	35104
748	104332	34963
749	104477	34825
750	104612	34685
751	104754	34546
752	104893	34407
753	105035	34268
754	105161	34125
755	105301	33986
756	105450	33849
757	105592	33711
758	105749	33577
759	105889	33438
760	106041	33303
761	106183	33164
762	106322	33025
763	106464	32887
764	106603	32747
765	106766	32615
766	106928	32482
767	107080	32347
768	107226	32209
769	107365	32070
770	107507	31931
771	107649	31792
772	107801	31657
773	107945	31518
774	108083	31379
775	108218	31238
776	108356	31098
777	108504	30961
778	108639	30820
779	108796	30686
780	108939	30547
781	109048	30399
782	109191	30261
783	109334	30122
784	109481	29985
785	109623	29846
786	109774	29710
787	109927	29574
788	110066	29434
789	110199	29293
790	110344	29155
791	110477	29014
792	110613	28873
793	110756	28735
794	110911	28599
795	111031	28455
796	111163	28313
797	111320	28178
798	111472	28042
799	111588	27897
800	111741	27761
801	111887	27622
802	112056	27490
803	112167	27344
804	112293	27201
805	112437	27063
806	112566	26921
807	112721	26785
808	112879	26650
809	113031	26513
810	113168	26373
811	113293	26230
812	113436	26091
813	113571	25951
814	113722	25814
815	113863	25675
816	114016	25538
817	114150	25397
818	114286	25257
819	114426	25117
820	114575	24980
821	114734	24845
822	114870	24704
823	114994	24561
824	115145	24424
825	115295	24287
826	115425	24145
827	115565	24006
828	115708	23867
829	115835	23725
830	115952	23581
831	116072	23437
832	116241	23304
833	116399	23168
834	116536	23028
835	116671	22887
836	116821	22750
837	116961	22610
838	117129	22476
839	117266	22336
840	117411	22197
841	117554	22058
842	117697	21919
843	117844	21781
844	117981	21641
845	118138	21505
846	118275	21365
847	118419	21226
848	118559	21086
849	118700	20947
850	118846	20808
851	118998	20671
852	119150	20533
853	119298	20395
854	119436	20255
855	119554	20111
856	119701	19973
857	119843	19834
858	119969	19692
859	120108	19552
860	120242	19412
861	120376	19271
862	120501	19129
863	120624	18987
864	120791	18851
865	120918	18710
866	121052	18569
867	121204	18431
868	121336	18291
869	121465	18149
870	121569	18005
871	121700	17864
872	121851	17726
873	121984	17585
874	122130	17447
875	122272	17307
876	122416	17169
877	122549	17028
878	122693	16889
879	122826	16749
880	122961	16608
881	123110	16470
882	123257	16331
883	123412	16194
884	123551	16054
885	123707	15917
886	123858	15779
887	124013	15641
888	124123	15497
889	124265	15358
890	124409	15219
891	124547	15079
892	124688	14940
893	124807	14798
894	124942	14658
895	125097	14520
896	125231	14379
897	125372	14240
898	125505	14100
899	125635	13959
900	125781	13820
901	125925	13681
902	126070	13542
903	126188	13400
904	126329	13261
905	126465	13121
906	126597	12980
907	126746	12842
908	126877	12701
909	127033	12563
910	127138	12420
911	127288	12282
912	127424	12142
913	127569	12003
914	127730	11865
915	127876	11726
916	127996	11585
917	128142	11446
918	128272	11305
919	128374	11163
920	128512	11023
921	128654	10884
922	128815	10746
923	128943	10605
924	129096	10467
925	129230	10327
926	129371	10187
927	129536	10050
928	129690	9911
929	129854	9774
930	129993	9634
931	130142	9495
932	130291	9356
933	130440	9217
934	130588	9078
935	130721	8938
936	130869	8799
937	131026	8660
938	131165	8520
939	131294	8380
940	131424	8240
941	131570	8100
942	131721	7961
943	131869	7822
944	132014	7683
945	132152	7543
946	132286	7403
947	132424	7263
948	132592	7125
949	132753	6987
950	132886	6846
951	133025	6707
952	133157	6567
953	133299	6427
954	133442	6287
955	133572	6147
956	133743	6009
957	133880	5869
958	134029	5730
959	134155	5589
960	134286	5449
961	134435	5310
962	134586	5171
963	134723	5031
964	134871	4891
965	135017	4752
966	135141	4611
967	135279	4472
968	135434	4332
969	135562	4192
970	135704	4052
971	135866	3913
972	136002	3773
973	136127	3633
974	136243	3493
975	136386	3353
976	136526	3214
977	136689	3074
978	136833	2935
979	136970	2795
980	137116	2655
981	137241	2515
982	137340	2375
983	137499	2235
984	137647	2096
985	137780	1956
986	137932	1816
987	138062	1676
988	138209	1537
989	138362	1397
990	138505	1257
991	138635	1118
992	138788	978
993	138930	838
994	139076	698
995	139197	559
996	139345	419
997	139472	279
998	139608	139
999	139769	0
